path,expected_fruit,expected_quality,predicted_species,predicted_quality,correct,colour_quality,colour_confidence,defect_ripeness,defect_percentage,stem_detected,quality_note
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\55.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6196963977519335,Unripe,0.0,True,"defect ripeness rule won (67% vs colour KNN 62%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\75.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\30.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\114.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\57.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,True,"colour KNN won (100% vs defect ripeness rule 70%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\98.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\121.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\368.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 93%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\291.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\180.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\24.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 92%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\70.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,True,"colour KNN won (100% vs defect ripeness rule 71%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\78.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\99.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 96%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\325.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\39.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 78%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\68.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\366.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.5754582382006684,Unripe,0.0,False,defect ripeness rule won (100% vs colour KNN 58%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\118.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\2.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\147.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\272.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\123.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6222430793603361,Unripe,0.0,False,"defect ripeness rule won (100% vs colour KNN 62%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\10.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (93%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\155.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,0.8032459166979036,Unripe,0.0,False,"colour KNN won (80% vs defect ripeness rule 70%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\353.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 84%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\220.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\139.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\134.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6117709282264836,Unripe,0.0,True,"defect ripeness rule won (98% vs colour KNN 61%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\83.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.4029805906109654,Unripe,0.0,True,"defect ripeness rule won (48% vs colour KNN 40%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\116.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\25.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\52.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 94%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\212.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\327.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\62.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,0.7884434217099173,Unripe,0.0,False,"colour KNN won (79% vs defect ripeness rule 50%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\6.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\49.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\113.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 94%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\154.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\222.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\80.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 91%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\27.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\32.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\171.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (92%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\37.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\128.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6265186094298973,Unripe,0.0,False,"defect ripeness rule won (100% vs colour KNN 63%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\308.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 83%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\166.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\77.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (90%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\58.jpg,Orange,Unripe,Orange,Unripe,True,Rotten,0.7950924774581078,Unripe,4.166666666666666,True,colour KNN said Rotten but defect found nothing (defect%=4.2%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 58%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\3.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 96%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\263.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.8147428379691818,Unripe,0.0,False,defect ripeness rule won (88% vs colour KNN 81%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\184.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 81%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\140.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\86.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\26.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 92%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\185.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\165.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (90%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\160.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\317.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\43.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\120.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 91%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\271.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\93.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,True,defect ripeness rule only (37%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\117.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\15.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\122.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,0.8021900357195593,Unripe,4.70770822555613,True,"colour KNN won (80% vs defect ripeness rule 67%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\226.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\110.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (46%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\31.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\257.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.6143304388918424,True,colour KNN won (100% vs defect ripeness rule 56%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\34.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\217.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (84%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\29.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\234.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\175.jpg,Orange,Unripe,Orange,Rotten,False,Rotten,0.4269697823202887,Rotten,38.02660753880266,False,defect ripeness rule won (100% vs colour KNN 43%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\339.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 93%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\104.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 93%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\vertical_flip_Screen Shot 2018-06-13 at 12.20.25 AM.png,Orange,Unripe,Orange,Unripe,True,Fresh,0.5819757673801649,Unripe,0.0,False,"defect ripeness rule won (62% vs colour KNN 58%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\125.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\18.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.608818488877459,Unripe,0.0,False,defect ripeness rule won (100% vs colour KNN 61%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\100.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\298.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.8147428379691818,Unripe,0.0,False,defect ripeness rule won (88% vs colour KNN 81%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\91.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 93%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\141.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\190.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 79%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\196.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 86%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\131.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\161.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.6165509090915948,Unripe,0.0,False,defect ripeness rule won (99% vs colour KNN 62%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\107.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\4.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\115.jpg,Orange,Unripe,Orange,Rotten,False,Rotten,0.7792797246698825,Rotten,61.679662118258605,False,defect ripeness rule won (100% vs colour KNN 78%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\151.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,1.3729036501150937,True,colour KNN won (100% vs defect ripeness rule 45%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\105.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 93%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\FreshStrawberry\strawberry_ripe_0005.jpg,Strawberry,Fresh,Strawberry,Fresh,True,Fresh,1.0,Rotten,32.20454904161479,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\FreshStrawberry\freshStrawberry (471).jpg,Strawberry,Fresh,Strawberry,Fresh,True,Fresh,1.0,Rotten,33.41660543717854,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\FreshStrawberry\freshStrawberry (353).jpg,Strawberry,Fresh,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Strawberry)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\FreshStrawberry\freshStrawberry (439).jpg,Strawberry,Fresh,Strawberry,Fresh,True,Fresh,1.0,Rotten,44.697968873648115,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\FreshStrawberry\freshStrawberry (188).jpg,Strawberry,Fresh,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Strawberry)"
